Employee_ID,Department,Gender,Age,Job_Title,Hire_Date,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,Promotions,Employee_Satisfaction_Score,Resigned
1708,Legal,Female,55,Specialist,2021-02-07 08:03:05.556036,3,Bachelor,3,5850.0,52,23,11,7,25,7,91,1,1.13,False
1709,Engineering,Female,31,Developer,2015-06-26 08:03:05.556036,9,High School,5,7500.0,33,36,7,7,0,5,38,0,3.89,False
1710,Sales,Female,37,Analyst,2021-03-23 08:03:05.556036,3,Bachelor,5,6000.0,36,12,4,9,25,4,83,1,1.46,False
1711,Operations,Male,23,Developer,2024-06-04 08:03:05.556036,0,High School,2,6000.0,52,9,14,5,75,3,42,2,4.52,False
1712,Operations,Male,22,Engineer,2016-04-22 08:03:05.556036,8,High School,2,7200.0,32,5,15,8,0,12,12,2,3.2,False
1713,Marketing,Female,37,Specialist,2021-07-02 08:03:05.556036,3,Bachelor,3,5850.0,54,2,24,7,75,2,49,2,4.88,False
1714,Marketing,Male,53,Developer,2015-09-09 08:03:05.556036,8,High School,1,5500.0,43,16,13,7,0,15,99,0,1.78,False
1715,Legal,Male,29,Technician,2021-01-30 08:03:05.556036,3,Bachelor,5,5250.0,59,37,4,3,50,7,31,2,1.99,False
1716,IT,Female,51,Developer,2018-06-24 08:03:05.556036,6,Bachelor,4,7000.0,48,48,17,8,50,12,64,0,3.05,False
1717,Engineering,Female,51,Manager,2017-02-20 08:03:05.556036,7,PhD,4,8400.0,48,32,29,9,50,9,99,1,3.55,False
1718,Operations,Female,31,Engineer,2015-10-11 08:03:05.556036,8,Bachelor,5,9000.0,54,24,29,7,100,4,82,0,3.14,False
1719,Finance,Male,48,Analyst,2015-04-26 08:03:05.556036,9,Bachelor,4,5600.0,39,7,0,11,50,10,86,2,4.59,False
1720,Customer Support,Female,40,Manager,2015-09-23 08:03:05.556036,8,Bachelor,5,9000.0,45,14,28,7,100,13,28,1,4.01,False
1721,Operations,Male,34,Technician,2018-01-30 08:03:05.556036,6,Bachelor,3,4550.0,53,9,20,13,75,17,63,1,1.16,False
1722,Sales,Female,44,Specialist,2021-09-05 08:03:05.556036,3,Master,2,5400.0,59,21,17,6,25,3,48,0,4.63,False
1723,Customer Support,Male,40,Developer,2022-04-21 08:03:05.556036,2,Bachelor,3,6500.0,50,38,7,0,100,1,28,0,1.47,True
1724,Marketing,Female,41,Analyst,2023-02-19 08:03:05.556036,1,Master,3,5200.0,41,35,4,3,50,18,17,0,3.19,False
1725,Marketing,Female,51,Specialist,2018-03-04 08:03:05.556036,6,High School,1,4950.0,38,31,24,11,75,12,23,0,1.12,False
1726,Legal,Male,52,Analyst,2020-04-21 08:03:05.556036,4,Master,5,6000.0,60,5,14,13,50,12,24,0,3.76,False
1727,Sales,Male,26,Analyst,2020-01-28 08:03:05.556036,4,Bachelor,3,5200.0,44,16,9,7,100,13,89,0,1.77,False
1728,HR,Female,50,Analyst,2021-04-24 08:03:05.556036,3,High School,1,4400.0,60,13,13,1,25,19,69,1,4.39,False
1729,Legal,Female,39,Analyst,2019-07-25 08:03:05.556036,5,High School,2,4800.0,49,33,4,4,25,5,88,0,3.71,False
1730,Finance,Female,50,Developer,2015-11-02 08:03:05.556036,8,Bachelor,1,5500.0,52,15,27,10,0,19,13,2,3.33,False
1731,Marketing,Female,56,Analyst,2018-08-15 08:03:05.556036,6,Bachelor,3,5200.0,59,27,8,2,75,12,28,1,2.86,False
1732,Engineering,Male,46,Consultant,2021-07-28 08:03:05.556036,3,High School,1,6050.0,56,25,24,12,100,12,0,2,3.09,False
1733,Operations,Other,47,Analyst,2022-05-25 08:03:05.556036,2,High School,3,5200.0,53,13,27,2,100,15,3,1,4.9,False
1734,Engineering,Male,59,Developer,2020-09-18 08:03:05.556036,3,Bachelor,1,5500.0,46,10,6,6,75,1,66,0,4.55,False
1735,IT,Male,55,Consultant,2021-01-18 08:03:05.556036,3,Master,4,7700.0,53,11,27,12,0,13,87,2,4.77,False
1736,Engineering,Male,52,Technician,2016-01-24 08:03:05.556036,8,Master,2,4200.0,60,28,29,10,0,9,56,1,2.98,False
1737,Marketing,Female,39,Engineer,2024-03-15 08:03:05.556036,0,Bachelor,3,7800.0,55,19,0,8,50,13,34,1,3.81,False
1738,Engineering,Female,39,Engineer,2019-06-13 08:03:05.556036,5,Bachelor,5,9000.0,50,34,10,13,25,11,96,1,2.81,False
1739,HR,Male,31,Developer,2022-01-18 08:03:05.556036,2,Bachelor,2,6000.0,35,1,23,9,25,15,72,0,1.68,False
1740,Finance,Male,30,Technician,2022-01-29 08:03:05.556036,2,Bachelor,3,4550.0,35,31,0,8,25,12,43,0,1.06,False
1741,HR,Female,28,Specialist,2022-01-02 08:03:05.556036,2,Bachelor,1,4950.0,40,23,1,14,25,16,63,0,1.94,True
1742,Legal,Female,40,Consultant,2024-08-28 08:03:05.556036,0,PhD,5,8250.0,57,31,17,1,100,1,52,2,2.27,False
1743,Customer Support,Male,43,Specialist,2020-10-18 08:03:05.556036,3,High School,3,5850.0,55,41,10,7,100,6,0,0,4.87,False
1744,Engineering,Male,29,Consultant,2017-05-02 08:03:05.556036,7,Bachelor,2,6600.0,51,5,14,8,75,4,60,0,4.78,False
1745,Marketing,Male,30,Engineer,2015-08-24 08:03:05.556036,9,Bachelor,5,9000.0,41,48,8,1,75,3,7,2,1.32,False
1746,Sales,Male,33,Engineer,2017-07-08 08:03:05.556036,7,Bachelor,1,6600.0,54,35,19,2,50,13,55,0,2.54,False
1747,Customer Support,Other,36,Technician,2021-10-29 08:03:05.556036,2,Master,2,4200.0,47,26,10,11,50,12,54,1,1.9,False
1748,Customer Support,Female,34,Analyst,2021-06-06 08:03:05.556036,3,Bachelor,3,5200.0,51,47,23,12,75,12,5,0,4.45,False
1749,Customer Support,Female,58,Developer,2023-11-02 08:03:05.556036,0,High School,5,7500.0,41,30,7,7,25,1,22,0,2.93,False
1750,Legal,Male,27,Engineer,2020-02-21 08:03:05.556036,4,Bachelor,4,8400.0,48,22,16,7,50,17,62,0,3.08,False
1751,Finance,Female,49,Analyst,2019-10-06 08:03:05.556036,4,High School,2,4800.0,52,49,24,6,0,3,62,1,4.06,False
1752,Customer Support,Male,37,Manager,2020-03-11 08:03:05.556036,4,High School,3,7800.0,40,34,1,9,25,12,6,2,1.99,True
1753,HR,Male,40,Technician,2019-06-27 08:03:05.556036,5,Bachelor,1,3850.0,32,29,25,11,100,13,41,1,4.15,False
1754,Customer Support,Male,60,Technician,2019-08-18 08:03:05.556036,5,Bachelor,1,3850.0,57,25,17,1,0,4,94,2,3.7,False
1755,Finance,Male,51,Analyst,2016-09-07 08:03:05.556036,7,High School,2,4800.0,44,34,1,2,75,19,19,1,3.36,False
1756,Customer Support,Female,58,Technician,2018-01-11 08:03:05.556036,6,Master,5,5250.0,49,37,19,4,50,17,25,1,3.89,False
1757,Finance,Male,58,Engineer,2015-04-06 08:03:05.556036,9,Bachelor,4,8400.0,41,19,5,6,100,5,72,2,2.81,False
1758,Sales,Female,59,Engineer,2019-10-21 08:03:05.556036,4,Bachelor,1,6600.0,35,18,19,3,75,15,46,2,1.43,False
1759,Legal,Female,47,Analyst,2019-03-12 08:03:05.556036,5,Bachelor,3,5200.0,40,3,21,14,100,5,66,1,4.32,False
1760,Engineering,Male,60,Specialist,2019-03-08 08:03:05.556036,5,Master,2,5400.0,34,40,29,10,100,16,4,2,1.63,False
1761,Operations,Male,28,Technician,2024-04-01 08:03:05.556036,0,High School,3,4550.0,49,13,29,2,25,18,1,1,2.08,False
1762,Sales,Male,39,Analyst,2018-12-02 08:03:05.556036,5,Bachelor,3,5200.0,50,0,12,1,25,11,84,1,1.96,False
1763,Operations,Male,35,Developer,2022-10-26 08:03:05.556036,1,Master,2,6000.0,35,25,9,7,50,16,91,1,1.57,False
1764,HR,Male,53,Analyst,2023-12-21 08:03:05.556036,0,Master,2,4800.0,43,15,8,3,0,2,18,1,2.38,False
1765,Finance,Female,37,Manager,2019-02-13 08:03:05.556036,5,PhD,5,9000.0,41,22,0,14,100,12,36,2,1.78,False
1766,Operations,Female,60,Developer,2023-04-23 08:03:05.556036,1,Bachelor,2,6000.0,39,1,7,10,25,9,71,2,1.11,False
1767,Customer Support,Female,25,Engineer,2020-03-16 08:03:05.556036,4,Bachelor,3,7800.0,35,17,22,1,0,10,69,1,2.97,False
1768,Operations,Male,26,Manager,2022-12-22 08:03:05.556036,1,Master,3,7800.0,54,44,6,13,0,15,27,1,4.34,False
1769,Sales,Male,51,Consultant,2020-02-15 08:03:05.556036,4,Bachelor,2,6600.0,48,36,21,14,0,1,59,1,4.16,False
1770,Sales,Female,39,Technician,2022-02-26 08:03:05.556036,2,High School,2,4200.0,43,28,18,8,100,12,92,2,2.85,False
1771,Finance,Female,49,Technician,2023-07-23 08:03:05.556036,1,Bachelor,4,4900.0,42,25,18,12,75,18,36,0,3.79,False
1772,Customer Support,Female,30,Analyst,2019-07-16 08:03:05.556036,5,Bachelor,4,5600.0,51,27,9,9,25,3,80,2,2.99,False
1773,Finance,Male,26,Developer,2022-10-16 08:03:05.556036,1,High School,4,7000.0,33,6,21,6,0,7,9,2,1.92,False
1774,Finance,Male,45,Developer,2022-03-27 08:03:05.556036,2,Master,1,5500.0,43,38,24,6,75,9,32,0,4.43,False
1775,Marketing,Female,39,Technician,2014-10-18 08:03:05.556036,9,Bachelor,3,4550.0,42,1,25,2,50,1,52,2,1.48,False
1776,Customer Support,Female,45,Engineer,2020-01-24 08:03:05.556036,4,Bachelor,1,6600.0,50,28,29,0,0,8,4,1,4.22,False
1777,Engineering,Male,46,Analyst,2016-12-12 08:03:05.556036,7,Bachelor,2,4800.0,33,23,11,14,50,14,85,1,2.1,False
1778,HR,Female,59,Developer,2023-07-03 08:03:05.556036,1,Master,1,5500.0,41,35,5,3,75,18,51,2,1.53,False
1779,Legal,Other,52,Analyst,2017-06-18 08:03:05.556036,7,High School,4,5600.0,51,37,8,12,50,2,94,2,3.88,False
1780,Engineering,Male,42,Developer,2017-11-12 08:03:05.556036,6,Bachelor,5,7500.0,51,17,4,9,50,11,0,1,2.14,False
1781,Marketing,Male,31,Engineer,2018-11-05 08:03:05.556036,5,High School,5,9000.0,41,21,2,3,25,12,15,1,1.39,True
1782,Customer Support,Male,25,Specialist,2016-05-28 08:03:05.556036,8,Bachelor,2,5400.0,38,21,10,7,50,19,74,1,3.19,False
1783,Engineering,Female,40,Analyst,2021-06-09 08:03:05.556036,3,Bachelor,5,6000.0,54,17,24,6,0,9,17,2,3.85,False
1784,Marketing,Male,59,Manager,2018-06-03 08:03:05.556036,6,High School,3,7800.0,31,29,18,1,25,11,91,0,2.42,False
1785,Sales,Female,36,Developer,2020-08-04 08:03:05.556036,4,Bachelor,2,6000.0,58,14,11,13,100,11,86,0,1.85,True
1786,IT,Male,40,Technician,2015-08-19 08:03:05.556036,9,High School,4,4900.0,49,8,24,9,75,13,44,2,3.22,False
1787,Customer Support,Male,58,Engineer,2024-06-05 08:03:05.556036,0,Master,2,7200.0,47,6,22,5,100,11,42,1,1.13,False
1788,Operations,Male,59,Engineer,2017-06-23 08:03:05.556036,7,High School,5,9000.0,58,48,14,5,50,3,98,1,3.88,False
1789,Finance,Female,31,Analyst,2016-09-12 08:03:05.556036,7,Bachelor,4,5600.0,56,0,10,5,25,3,9,1,3.62,False
1790,Marketing,Female,52,Developer,2023-06-06 08:03:05.556036,1,High School,1,5500.0,35,43,21,11,25,9,41,2,4.37,False
1791,Marketing,Female,42,Consultant,2017-02-14 08:03:05.556036,7,Bachelor,3,7150.0,58,46,5,3,50,5,37,1,1.39,False
1792,Engineering,Male,60,Technician,2020-06-06 08:03:05.556036,4,High School,5,5250.0,37,0,27,8,25,3,58,1,4.33,False
1793,HR,Male,35,Specialist,2015-07-14 08:03:05.556036,9,PhD,1,4950.0,47,22,27,12,0,1,8,1,4.07,False
1794,Marketing,Female,24,Consultant,2021-03-15 08:03:05.556036,3,High School,3,7150.0,54,32,28,2,25,3,3,0,2.93,False
1795,Engineering,Other,28,Specialist,2015-12-07 08:03:05.556036,8,Bachelor,4,6300.0,49,49,15,2,25,19,43,2,3.04,False
1796,Sales,Female,40,Technician,2023-09-23 08:03:05.556036,0,Bachelor,4,4900.0,38,18,14,8,50,10,68,0,1.2,False
1797,Legal,Female,36,Technician,2021-10-11 08:03:05.556036,2,Bachelor,5,5250.0,35,13,11,1,100,4,83,2,4.79,False
1798,HR,Male,54,Specialist,2014-09-30 08:03:05.556036,9,High School,2,5400.0,38,49,28,8,0,4,98,1,1.01,False
1799,Customer Support,Male,39,Technician,2022-05-30 08:03:05.556036,2,Bachelor,4,4900.0,48,15,13,14,0,6,38,0,2.83,False
1800,IT,Female,34,Consultant,2018-07-24 08:03:05.556036,6,Bachelor,2,6600.0,33,31,21,2,100,13,37,0,2.71,False
1801,Engineering,Male,51,Engineer,2022-11-28 08:03:05.556036,1,Bachelor,4,8400.0,33,4,26,12,50,12,82,0,4.04,False
1802,Operations,Female,24,Engineer,2016-04-29 08:03:05.556036,8,High School,4,8400.0,58,18,24,4,50,2,15,1,4.03,False
1803,Finance,Female,46,Manager,2020-09-15 08:03:05.556036,3,Master,5,9000.0,44,26,21,0,0,17,81,0,2.41,False
1804,Engineering,Male,56,Developer,2023-04-16 08:03:05.556036,1,Bachelor,3,6500.0,55,14,6,8,75,2,15,0,1.16,False
1805,Sales,Male,39,Manager,2020-07-04 08:03:05.556036,4,Bachelor,3,7800.0,52,16,16,1,100,2,75,1,1.61,False
1806,Legal,Female,28,Consultant,2016-04-12 08:03:05.556036,8,Bachelor,5,8250.0,33,12,22,13,50,2,38,1,3.96,True
1807,Engineering,Male,44,Manager,2018-05-09 08:03:05.556036,6,Master,5,9000.0,32,34,2,0,25,9,29,0,1.4,False
1808,Engineering,Female,59,Manager,2024-07-04 08:03:05.556036,0,Bachelor,3,7800.0,42,3,3,3,75,15,49,0,2.9,False
1809,Operations,Male,23,Developer,2019-10-30 08:03:05.556036,4,High School,5,7500.0,58,44,26,11,75,7,52,2,2.41,True
1810,Sales,Female,39,Technician,2022-01-18 08:03:05.556036,2,Master,1,3850.0,46,45,6,3,50,10,16,2,2.42,False
1811,Marketing,Male,57,Analyst,2020-02-22 08:03:05.556036,4,High School,3,5200.0,58,23,11,14,0,5,6,2,1.8,False
1812,Customer Support,Male,42,Engineer,2019-06-04 08:03:05.556036,5,High School,5,9000.0,32,2,11,3,50,18,85,1,1.59,False
1813,Operations,Female,44,Engineer,2021-12-01 08:03:05.556036,2,Master,1,6600.0,40,45,27,14,25,6,93,2,3.93,False
1814,Marketing,Female,36,Engineer,2018-04-16 08:03:05.556036,6,High School,2,7200.0,43,49,21,0,75,13,79,1,1.72,False
1815,Marketing,Female,49,Consultant,2020-04-30 08:03:05.556036,4,Bachelor,1,6050.0,34,22,8,11,75,19,46,0,2.25,False
1816,Operations,Female,33,Manager,2021-12-11 08:03:05.556036,2,Master,5,9000.0,50,42,6,8,100,5,38,0,3.88,False
1817,Engineering,Male,40,Developer,2022-08-10 08:03:05.556036,2,PhD,5,7500.0,46,13,10,9,0,15,67,1,2.18,False
1818,Finance,Female,27,Engineer,2024-05-01 08:03:05.556036,0,Bachelor,1,6600.0,31,17,5,6,100,1,65,0,1.12,False
1819,Operations,Male,45,Analyst,2020-04-21 08:03:05.556036,4,Bachelor,2,4800.0,44,29,27,1,0,17,62,1,1.93,False
1820,Legal,Male,27,Engineer,2022-12-13 08:03:05.556036,1,Bachelor,1,6600.0,57,44,17,8,50,6,42,2,4.77,False
1821,Engineering,Male,32,Engineer,2024-02-09 08:03:05.556036,0,Bachelor,1,6600.0,52,32,28,11,50,17,21,2,2.66,False
1822,Finance,Male,45,Manager,2016-02-08 08:03:05.556036,8,PhD,5,9000.0,56,30,12,6,25,9,87,0,2.19,False
1823,Sales,Female,25,Developer,2022-07-17 08:03:05.556036,2,Bachelor,3,6500.0,44,26,3,6,75,7,5,0,1.44,False
1824,IT,Female,31,Analyst,2016-09-15 08:03:05.556036,7,High School,3,5200.0,38,17,6,5,0,8,57,0,1.99,False
1825,Operations,Female,60,Technician,2021-06-14 08:03:05.556036,3,Master,1,3850.0,30,29,25,8,50,16,94,0,3.81,False
1826,Marketing,Female,36,Analyst,2022-05-25 08:03:05.556036,2,Bachelor,2,4800.0,32,10,5,7,25,2,93,1,4.21,False
1827,Operations,Male,43,Analyst,2023-06-16 08:03:05.556036,1,High School,3,5200.0,51,27,6,8,75,12,19,0,2.88,False
1828,HR,Male,57,Manager,2020-12-25 08:03:05.556036,3,High School,1,6600.0,33,48,14,13,25,12,86,1,3.24,False
1829,Sales,Female,35,Consultant,2016-11-24 08:03:05.556036,7,Master,4,7700.0,55,20,18,3,100,13,65,1,2.86,False
1830,Engineering,Female,36,Specialist,2016-03-02 08:03:05.556036,8,Bachelor,4,6300.0,57,35,1,7,25,11,4,0,2.28,False
1831,Finance,Female,48,Developer,2024-02-22 08:03:05.556036,0,Master,4,7000.0,41,47,6,11,50,7,0,0,2.14,False
1832,Operations,Female,24,Developer,2021-07-18 08:03:05.556036,3,Bachelor,4,7000.0,39,3,20,12,50,15,26,0,3.92,False
1833,Sales,Female,59,Technician,2020-01-20 08:03:05.556036,4,Bachelor,1,3850.0,45,32,2,0,50,5,13,0,3.17,False
1834,Legal,Male,33,Analyst,2019-11-18 08:03:05.556036,4,Bachelor,5,6000.0,48,16,6,6,25,16,30,1,4.94,False
1835,Operations,Male,44,Engineer,2016-03-14 08:03:05.556036,8,Bachelor,1,6600.0,37,29,13,7,50,7,96,1,4.13,True
1836,Marketing,Female,54,Specialist,2019-12-02 08:03:05.556036,4,Bachelor,5,6750.0,50,47,2,14,25,5,74,2,2.89,False
1837,Finance,Male,52,Engineer,2016-02-18 08:03:05.556036,8,Bachelor,3,7800.0,48,32,0,4,75,5,52,0,1.47,False
1838,Marketing,Female,54,Specialist,2017-08-20 08:03:05.556036,7,Bachelor,2,5400.0,54,40,9,7,100,3,25,1,4.38,False
1839,Sales,Male,48,Manager,2016-10-27 08:03:05.556036,7,Bachelor,5,9000.0,51,41,9,5,0,19,2,1,1.92,False
1840,Marketing,Female,36,Developer,2023-05-01 08:03:05.556036,1,Bachelor,2,6000.0,55,7,20,3,75,11,27,1,2.06,False
1841,Marketing,Male,48,Consultant,2018-02-23 08:03:05.556036,6,Bachelor,4,7700.0,56,43,16,9,75,14,44,0,2.65,False
1842,HR,Male,46,Analyst,2017-12-18 08:03:05.556036,6,Bachelor,4,5600.0,47,17,27,0,25,16,97,1,1.9,False
1843,Customer Support,Male,45,Specialist,2022-01-08 08:03:05.556036,2,Bachelor,2,5400.0,44,21,7,13,25,3,71,0,1.6,False
1844,Operations,Other,58,Specialist,2017-11-06 08:03:05.556036,6,Master,5,6750.0,37,25,1,13,0,6,64,0,1.63,False
1845,Marketing,Female,22,Consultant,2017-12-16 08:03:05.556036,6,Master,1,6050.0,56,36,3,11,25,19,72,0,2.31,False
1846,Sales,Male,26,Consultant,2024-01-18 08:03:05.556036,0,High School,3,7150.0,35,45,10,13,75,19,30,0,2.54,False
1847,Marketing,Male,48,Analyst,2021-06-20 08:03:05.556036,3,Bachelor,2,4800.0,51,2,1,1,50,9,55,1,1.19,True
1848,Sales,Female,59,Developer,2018-01-29 08:03:05.556036,6,Bachelor,4,7000.0,39,36,2,2,25,4,13,1,4.46,False
1849,HR,Female,26,Manager,2021-02-10 08:03:05.556036,3,Master,1,6600.0,58,19,3,12,0,11,15,2,1.25,False
1850,HR,Male,54,Developer,2024-06-08 08:03:05.556036,0,Bachelor,5,7500.0,38,1,21,6,25,13,16,1,3.11,False
1851,Finance,Other,49,Specialist,2023-02-23 08:03:05.556036,1,Bachelor,1,4950.0,34,27,25,14,50,16,76,2,2.74,False
1852,Marketing,Female,52,Developer,2017-02-11 08:03:05.556036,7,PhD,4,7000.0,39,45,24,9,0,1,44,2,1.71,False
1853,Engineering,Male,23,Specialist,2016-10-31 08:03:05.556036,7,Bachelor,1,4950.0,35,17,21,14,75,10,41,1,1.47,False
1854,HR,Female,50,Engineer,2023-10-22 08:03:05.556036,0,Master,1,6600.0,30,15,6,10,25,6,49,0,4.0,False
1855,Legal,Female,29,Analyst,2021-09-26 08:03:05.556036,2,High School,4,5600.0,57,36,6,6,100,8,42,0,1.56,False
1856,Marketing,Female,53,Technician,2024-07-04 08:03:05.556036,0,Bachelor,2,4200.0,30,8,26,7,50,19,81,2,3.52,True
1857,Finance,Male,40,Engineer,2022-09-21 08:03:05.556036,1,Bachelor,2,7200.0,36,49,21,12,25,2,2,2,2.71,False
1858,Marketing,Female,49,Analyst,2020-12-30 08:03:05.556036,3,High School,2,4800.0,49,29,17,10,0,17,68,1,1.98,False
1859,Operations,Male,30,Technician,2023-02-06 08:03:05.556036,1,Bachelor,1,3850.0,35,43,14,7,25,13,11,2,3.15,False
1860,Marketing,Female,30,Developer,2015-06-06 08:03:05.556036,9,Master,3,6500.0,59,23,12,1,50,11,68,2,2.06,False
1861,Engineering,Male,30,Consultant,2020-06-18 08:03:05.556036,4,High School,3,7150.0,48,29,23,14,100,2,13,0,4.02,False
1862,Finance,Female,25,Technician,2023-08-05 08:03:05.556036,1,Bachelor,3,4550.0,35,32,5,7,100,19,56,2,2.65,True
1863,IT,Male,26,Analyst,2021-10-24 08:03:05.556036,2,Bachelor,5,6000.0,34,32,16,3,50,19,58,1,2.01,False
1864,Sales,Male,42,Specialist,2017-02-24 08:03:05.556036,7,Master,3,5850.0,41,49,6,8,25,2,53,2,2.94,False
1865,Marketing,Female,54,Engineer,2014-10-03 08:03:05.556036,9,Bachelor,5,9000.0,39,44,13,8,75,6,12,0,3.5,False
1866,Customer Support,Male,48,Consultant,2018-07-07 08:03:05.556036,6,Bachelor,4,7700.0,39,36,7,11,50,17,18,0,2.53,True
1867,Marketing,Male,25,Developer,2019-01-29 08:03:05.556036,5,Master,2,6000.0,52,37,23,8,100,2,4,2,3.97,False
1868,Legal,Female,48,Consultant,2019-05-05 08:03:05.556036,5,Bachelor,5,8250.0,52,9,2,14,0,3,24,1,2.13,False
1869,Finance,Female,44,Consultant,2020-11-14 08:03:05.556036,3,High School,1,6050.0,54,25,4,9,25,11,87,2,2.86,False
1870,Customer Support,Female,53,Specialist,2021-03-14 08:03:05.556036,3,High School,3,5850.0,41,19,1,5,100,8,42,1,4.35,True
1871,Customer Support,Female,44,Analyst,2016-11-21 08:03:05.556036,7,Bachelor,1,4400.0,58,25,28,11,0,12,86,1,4.66,False
1872,Finance,Female,38,Technician,2022-09-08 08:03:05.556036,1,High School,3,4550.0,46,5,13,3,25,19,74,2,2.91,False
1873,Finance,Female,52,Developer,2022-05-22 08:03:05.556036,2,PhD,3,6500.0,33,46,6,0,75,19,65,1,1.94,False
1874,Operations,Female,31,Engineer,2024-08-05 08:03:05.556036,0,High School,5,9000.0,52,16,19,7,75,10,6,1,3.78,True
1875,HR,Female,49,Technician,2020-02-08 08:03:05.556036,4,Bachelor,5,5250.0,53,48,6,0,75,7,30,1,4.73,False
1876,Finance,Male,22,Developer,2021-12-16 08:03:05.556036,2,High School,2,6000.0,57,0,20,0,75,11,64,0,3.43,False
1877,Customer Support,Male,42,Specialist,2021-07-31 08:03:05.556036,3,High School,3,5850.0,56,30,27,3,25,10,46,1,2.61,False
1878,Legal,Male,52,Technician,2023-04-11 08:03:05.556036,1,High School,2,4200.0,38,9,16,13,25,15,9,2,2.32,True
1879,Operations,Male,55,Manager,2017-05-11 08:03:05.556036,7,Bachelor,4,8400.0,55,47,10,12,25,12,5,1,1.55,False
1880,Customer Support,Female,41,Consultant,2022-05-09 08:03:05.556036,2,Bachelor,2,6600.0,54,31,6,3,75,5,29,0,1.71,True
1881,Engineering,Male,39,Consultant,2022-09-02 08:03:05.556036,2,Bachelor,5,8250.0,49,38,6,13,25,5,7,2,4.63,False
1882,Finance,Male,45,Developer,2023-11-13 08:03:05.556036,0,Bachelor,5,7500.0,52,15,5,8,25,15,60,1,4.64,False
1883,IT,Male,55,Developer,2024-04-19 08:03:05.556036,0,Bachelor,1,5500.0,40,48,18,4,50,5,56,1,4.33,False
1884,IT,Female,52,Developer,2023-10-13 08:03:05.556036,0,Bachelor,4,7000.0,39,16,18,5,25,18,78,0,4.71,False
1885,Sales,Male,22,Specialist,2016-01-05 08:03:05.556036,8,High School,2,5400.0,43,8,4,13,75,15,71,1,3.18,False
1886,HR,Female,56,Developer,2024-03-09 08:03:05.556036,0,High School,5,7500.0,36,0,16,5,50,5,44,1,3.85,False
1887,Marketing,Male,56,Engineer,2015-12-16 08:03:05.556036,8,Bachelor,5,9000.0,58,39,18,1,75,17,54,0,4.91,False
1888,Sales,Other,35,Technician,2022-09-11 08:03:05.556036,1,PhD,3,4550.0,59,17,16,2,0,5,85,2,3.82,False
1889,Operations,Female,29,Technician,2020-08-10 08:03:05.556036,4,Bachelor,2,4200.0,58,4,6,14,25,4,25,0,4.23,True
1890,Legal,Male,55,Analyst,2017-05-20 08:03:05.556036,7,Bachelor,2,4800.0,54,36,16,4,25,4,42,2,1.22,True
1891,Finance,Female,25,Technician,2023-11-24 08:03:05.556036,0,High School,1,3850.0,57,31,2,0,0,8,30,1,3.02,False
1892,Operations,Other,33,Engineer,2022-08-05 08:03:05.556036,2,Master,5,9000.0,46,33,5,7,50,17,71,1,3.12,False
1893,Operations,Male,50,Specialist,2017-04-23 08:03:05.556036,7,Master,3,5850.0,44,47,0,2,0,13,1,0,4.26,False
1894,Marketing,Male,56,Technician,2019-11-15 08:03:05.556036,4,Bachelor,3,4550.0,47,13,9,10,75,18,94,1,3.1,False
1895,HR,Other,51,Engineer,2017-06-07 08:03:05.556036,7,High School,1,6600.0,54,43,24,13,25,18,4,0,2.33,False
1896,Legal,Female,28,Developer,2016-05-14 08:03:05.556036,8,Bachelor,2,6000.0,47,14,28,10,50,6,1,1,3.24,False
1897,Sales,Female,32,Consultant,2020-06-04 08:03:05.556036,4,High School,5,8250.0,53,14,28,7,100,2,69,0,4.89,True
1898,Engineering,Male,45,Specialist,2024-01-28 08:03:05.556036,0,Bachelor,1,4950.0,43,8,26,12,0,8,69,1,2.17,False
1899,Engineering,Male,47,Specialist,2019-03-08 08:03:05.556036,5,PhD,5,6750.0,38,38,14,0,75,1,12,2,3.87,True
1900,Finance,Female,42,Technician,2017-10-15 08:03:05.556036,6,Bachelor,5,5250.0,52,44,18,14,100,7,41,0,4.27,False
1901,Marketing,Female,40,Specialist,2017-10-16 08:03:05.556036,6,High School,3,5850.0,47,20,29,5,25,11,45,2,1.96,False
1902,Finance,Male,50,Manager,2020-09-12 08:03:05.556036,3,Master,2,7200.0,52,37,13,13,100,5,98,1,1.35,False
1903,HR,Female,33,Specialist,2020-04-10 08:03:05.556036,4,High School,5,6750.0,36,37,28,8,0,8,94,0,2.73,False
1904,IT,Male,45,Technician,2015-11-18 08:03:05.556036,8,High School,5,5250.0,51,24,13,5,50,2,44,0,4.95,False
1905,Operations,Female,30,Analyst,2019-06-28 08:03:05.556036,5,Master,1,4400.0,50,26,13,10,0,18,18,2,1.27,False
1906,Finance,Female,46,Technician,2019-11-24 08:03:05.556036,4,Bachelor,4,4900.0,55,27,2,13,75,10,27,0,3.27,False
1907,Finance,Female,39,Analyst,2023-09-27 08:03:05.556036,0,Bachelor,3,5200.0,55,21,23,8,50,19,84,2,1.92,False
1908,Finance,Female,44,Manager,2023-07-19 08:03:05.556036,1,Bachelor,2,7200.0,58,25,6,4,25,5,69,0,1.45,False
